"gender","height","weight","shoeSize","shoeNums","schoolYear","pets","siblings","speed","cash","sleep","ageMother","ageFather","random","love","charity"
"female",63,106,6.5,30,"Sophomore",8,1,85,20,8,44,45,9,"few",50
"female",61,125,7.5,20,"Freshman",2,2,90,300,6.5,54,58,7,"few",75
"female",64,145,7,12,"Junior",0,1,140,0,8,42,52,6,"few",30
"male",73,137,10.5,9,"Sophomore",14,1,90,36,8,51,49,4,"few",40
"female",63,115,6.5,25,"Sophomore",6,2,85,60,8.5,51,52,2,"few",100
"female",67,130,9,20,"Sophomore",3,1,90,20,7,49,50,4,"one",95
"female",68,138,8,15,"Sophomore",0,1,105,8,7.5,55,56,3,"hundreds",0
"male",76,240,13,2,"Junior",6,2,120,20,5,39,40,5,"none",5
"female",69,180,9,13,"Sophomore",4,1,87,58,8,48,47,5,"few",30
"female",59,130,6,21,"Senior",2,4,33,2,5,55,54,8,"few",40
"male",65,125,9,6,"Junior",1,2,47,20,7,37,37,2,"hundreds",10
"female",63,93,6,45,"Sophomore",4,2,90,0,8,52,52,3,"few",35
"female",62,105,7,15,"Junior",10,1,80,100,8,48,55,6,"one",30
"female",65,136,8.5,15,"Sophomore",1,5,95,3,7,53,54,7,"one",100
"female",67,135,8.5,35,"Sophomore",2,2,95,2,7,47,48,9,"few",50
"male",72,150,10,10,"Sophomore",0,0,90,20,6,50,50,7,"dozens",50
"female",67,150,8,24,"Sophomore",6,3,120,85,5,45,50,3,"one",20
"male",72,182,11.5,5,"Sophomore",1,3,115,10,8,51,53,7,"dozens",100
"female",63,108,6,10,"Sophomore",1,1,45,8,7,54,55,8,"dozens",25
"female",66,120,7.5,10,"Sophomore",4,1,90,20,8,53,53,10,"few",3
"female",62,114,7,32,"Sophomore",0,3,85,22,6.5,51,61,8,"few",25
"male",72,190,11.5,5,"Senior",8,4,106,70,7,45,47,6,"millions",20
"male",67,135,8,8,"Freshman",1,1,95,0,7,45,46,3,"one",20
"female",67,160,10,20,"Sophomore",3,2,120,15,7,56,56,7,"hundreds",100
"female",62,141,9,20,"Sophomore",4,3,36,0,6,51,64,6,"one",20
"male",67,135,8.5,6,"Sophomore",0,1,100,75,7,44,46,6,"dozens",20
"male",71,170,10.5,10,"Sophomore",7,1,105,45,6,52,53,7,"thousands",20
"male",72,155,11,5,"Sophomore",0,2,90,30,7.5,53,54,7,"dozens",25
"female",65,126,7,18,"Sophomore",3,1,50,30,7,48,52,7,"few",10
"male",75,185,12,4,"Sophomore",4,1,90,20,6,36,42,5,"one",45
"female",67,170,8,25,"Junior",6,2,108,0,7,46,44,4,"dozens",90
"male",67,165,10.5,4,"Sophomore",2,1,115,2,7,55,57,2,"one",50
"male",66,148,8.5,6,"Sophomore",2,0,110,0,7,47,48,10,"thousands",15
"male",71,180,12,5,"Sophomore",4,5,98,2,6.5,38,37,5,"few",9
"male",74,165,13,6,"Junior",4,3,125,2,5,56,58,6,"few",90
"female",62,141,7,4,"Sophomore",1,2,90,3,5,57,58,3,"few",50
"female",63,140,4.5,30,"Sophomore",3,3,120,3,6.5,46,47,5,"few",0
"female",65,150,7.5,27,"Junior",0,2,90,45,6,49,49,7,"dozens",50
"male",76,176,11,7,"Junior",0,0,28,1000,7,45,48,7,"few",5
"female",63,118,7,12,"Sophomore",1,1,60,38,8.5,41,50,6,"one",20
"male",68,132,10,2,"Sophomore",1,1,100,70,7.5,45,49,7,"millions",40
"female",72,159,10,10,"Senior",3,2,40,1,5,55,54,4,"dozens",100
"female",69,148,10,18,"Sophomore",1,3,85,25,6,52,65,4,"few",20
"female",62,120,7,20,"Sophomore",3,4,95,0,6.5,46,55,5,"one",60
"female",67,200,9,30,"Junior",8,2,85,1,7,44,44,3,"few",60
"female",68,152,10,30,"Sophomore",3,1,90,2,8,51,52,7,"few",15
"male",65,160,8.5,8,"Junior",5,2,115,300,8,49,55,10,"thousands",5
"female",68,136,9.5,20,"Sophomore",5,0,90,0,5,50,55,8,"few",50
"female",63,130,7.5,15,"Sophomore",0,3,95,0,8,48,48,8,"few",50
"female",62,120,6.5,30,"Sophomore",2,1,75,30,8,55,50,5,"few",50
"male",70,160,10.5,7,"Junior",3,4,90,6,7,51,65,3,"few",50
"male",64,145,10,6,"Sophomore",1,3,80,60,7,50,54,5,"dozens",20
"female",64,125,7,8,"Sophomore",5,6,87,4,7.5,48,48,4,"few",55
"male",69,160,10.5,3,"Junior",5,1,80,200,6,51,52,8,"few",10
"female",65,128,8,20,"Sophomore",0,1,77,0,7,54,56,2,"few",50
"female",70,145,10,13,"Sophomore",4,1,94,21,7,48,52,2,"few",25
"female",62,99,6.5,40,"Sophomore",4,1,130,1000,8,44,50,9,"one",15
"male",70,206,11,7,"Senior",17,1,116,80,7,47,49,7,"one",50
"female",64,115,7,20,"Sophomore",1,1,90,120,6,52,53,8,"one",70
"female",67,170,9,40,"Senior",15,3,90,80,8,55,65,5,"one",30
"female",64,107,7,12,"Sophomore",1,1,90,70,8,54,56,7,"few",30
"female",68,180,9,8,"Sophomore",2,1,106,9,6,54,59,3,"hundreds",60
"female",68,135,9,9,"Sophomore",2,2,95,25,6,50,55,8,"millions",3
"female",63,107,6,15,"Sophomore",2,2,75,8,8,54,53,2,"few",30
"female",64,160,8.5,9,"Sophomore",0,3,60,8,6.5,45,50,7,"few",10
"male",70,195,12,4,"Senior",14,1,110,200,6.5,52,57,7,"hundreds",95
"female",64,110,8,12,"Sophomore",2,1,92,20,7,50,56,9,"dozens",50
"female",65,145,9,50,"Sophomore",1,2,100,5,6,54,52,4,"few",80
"female",63,110,7.5,27,"Sophomore",4,4,110,10,9,52,52,7,"one",30
"female",67,135,9.5,10,"Junior",8,4,110,8,6,47,59,7,"few",50
"female",66,140,8.5,10,"Sophomore",5,3,90,22,7.5,48,50,6,"few",90
"female",68,149,8.5,15,"Sophomore",0,3,90,3,6,53,53,4,"few",50
"female",60,118,6,15,"Sophomore",5,3,30,0,7,48,55,1,"few",50
"female",64,136,7,18,"Freshman",0,1,80,77,7.5,55,58,3,"one",40
"female",63,140,8.5,20,"Sophomore",3,1,85,200,7.5,53,56,5,"one",50
"male",72,190,11.5,7,"Sophomore",1,2,120,5,7,46,46,4,"millions",0
"female",62,120,7,40,"Sophomore",25,6,80,5,7,38,37,4,"few",50
"female",67,250,12,4,"Sophomore",2,4,85,23,7,39,40,5,"hundreds",75
"female",64,143,7,15,"Sophomore",1,2,90,0,7,46,50,7,"dozens",100
"female",66,145,8,60,"Junior",1,3,80,25,7,54,54,6,"dozens",50
"female",62,148,6,70,"Sophomore",0,1,100,300,6,48,49,5,"one",100
"female",64,120,7,11,"Senior",1,1,80,140,8,53,55,6,"one",20
"female",63,120,5.5,7,"Junior",7,1,90,1,6,44,46,2,"one",100
"male",72,175,11,3,"Sophomore",4,1,145,200,4,54,55,3,"one",0
"female",68,120,9,20,"Sophomore",4,3,95,13,7,50,51,9,"few",70
"male",66,184,10.5,2,"Senior",1,3,95,75,6.5,50,50,4,"hundreds",100
"female",60,98,6.5,20,"Sophomore",4,2,30,80,6,35,41,7,"one",75
"male",73,145,11,6,"Junior",14,2,102,22,9,60,63,8,"thousands",100
"male",71,190,12,10,"Sophomore",5,1,115,10,6.5,47,51,7,"dozens",65
"female",62,140,7.5,40,"Sophomore",0,1,100,0,7.5,58,60,3,"dozens",90
"male",73,205,12.5,4,"Sophomore",0,3,110,14,6.5,55,57,10,"few",0
"female",65,165,11,11,"Senior",3,2,115,10,5.5,53,54,7,"few",49
"male",69,159,10.5,10,"Sophomore",0,1,109,60,7,49,58,8,"few",99
"male",70,170,11.5,5,"Sophomore",0,1,115,21,7.5,43,46,7,"hundreds",100
"female",66,128,8,35,"Sophomore",4,1,105,80,8,42,42,8,"few",90
"female",63,125,7.5,30,"Sophomore",1,2,85,105,8,56,52,7,"one",50
"female",65,110,7,4,"Sophomore",0,1,49,20,7,46,51,7,"few",67
"female",70,155,11,6,"Junior",0,1,85,10,8,56,52,3,"one",80
"male",71,180,11.5,4,"Sophomore",0,3,105,0,8,49,49,9,"millions",10
"male",74,170,11.5,3,"Sophomore",0,2,200,0,8,45,45,8,"one",50
"female",69,130,9,20,"Sophomore",3,2,90,20,7.5,52,59,4,"few",95
"male",70,140,9.5,6,"Sophomore",2,1,120,50,5,53,53,3,"few",20
"male",68,210,11,5,"Senior",2,1,110,60,6,53,54,5,"few",10
"female",62,122,7.5,8,"Junior",1,2,70,60,4,54,52,9,"few",50
"male",70,190,11,6,"Sophomore",1,2,100,60,7,50,57,7,"thousands",40
"female",60,128,7,12,"Sophomore",1,1,80,40,7,52,53,5,"few",10
"female",64,110,7.5,20,"Sophomore",0,3,75,60,7.5,57,62,1,"one",100
"male",72,165,11,21,"Senior",0,1,120,0,5,52,60,1,"dozens",51
"male",72,170,13.5,6,"Junior",12,1,140,12,6.5,41,45,3,"few",12
"female",62,150,8,5,"Sophomore",11,4,70,0,8,51,53,7,"few",94
"female",63,120,6,30,"Sophomore",0,0,80,700,8,48,50,7,"none",60
"male",68,166,9.5,7,"Junior",7,2,104,0,6,40,44,7,"one",40
"female",69,135,9,21,"Sophomore",1,1,88,17,6.5,52,56,4,"dozens",75
"female",61,155,7.5,15,"Sophomore",4,0,90,0,5.5,55,47,7,"few",95
"male",74,200,15,3,"Sophomore",8,1,110,2,7,53,60,5,"one",100
"female",64,150,8.5,13,"Sophomore",1,2,126,22,7.5,43,51,7,"few",90
"male",74,190,12,12,"Sophomore",1,1,85,200,7.5,54,53,4,"one",95
"female",65,125,8,22,"Sophomore",5,1,80,150,7,49,51,2,"thousands",30
"male",67,150,9.5,15,"Sophomore",0,1,70,30,7,51,55,7,"millions",50
"male",71,200,11,5,"Senior",0,3,100,17,8,43,47,3,"few",60
"male",70,154,10.5,8,"Sophomore",0,1,105,1,7,53,54,5,"few",25
"female",63,165,8,15,"Sophomore",2,2,90,13,6.5,48,48,6,"one",100
"female",64,108,8,15,"Sophomore",3,1,90,107,9,52,55,2,"few",80
"male",71,148,9.5,7,"Sophomore",2,1,107,14,7,50,49,4,"few",30
"female",67,145,7.5,50,"Sophomore",2,1,95,35,8,52,54,1,"few",75
"female",60,127,5.5,21,"Sophomore",0,1,20,8,7,51,55,6,"one",20
"female",67,137,8,20,"Senior",5,2,90,1,7,52,51,5,"few",50
"female",65,104,7,15,"Sophomore",1,0,80,20,7,46,51,7,"few",50
"female",63,112,7.5,14,"Sophomore",10,2,96,120,8.5,45,55,4,"one",15
"female",65,105,7,7,"Sophomore",2,5,110,37,6.5,42,65,3,"one",100
"male",68,190,10.5,5,"Graduate",0,1,85,30,7,57,59,7,"dozens",10
"male",70,155,11,4,"Sophomore",0,1,95,6,7,49,47,7,"few",40
"female",62,120,8.5,6,"Sophomore",5,1,120,20,6,54,59,6,"few",75
"female",68,123,10,20,"Sophomore",3,4,85,50,8.5,46,46,4,"few",100
"male",71,155,11,11,"Sophomore",1,1,148,2,7,44,45,5,"hundreds",50
"male",75,195,11,5,"Sophomore",0,1,115,70,7,49,53,7,"none",50
"female",66,115,7.5,12,"Sophomore",3,1,90,40,8,59,65,8,"thousands",40
"male",71,180,12,7,"Sophomore",1,1,85,17,6,51,50,2,"dozens",50
"male",77,195,12.5,4,"Junior",2,9,95,31,7,62,65,7,"few",0
"female",59,125,7,12,"Junior",1,1,85,300,7,50,53,8,"few",90
"female",67,135,8.5,24,"Sophomore",0,3,83,51,6,54,54,4,"few",35
"male",70,182,11,10,"Sophomore",3,1,140,20,6,52,58,3,"hundreds",5
"female",67,150,8.5,21,"Sophomore",0,1,110,10,6.5,49,50,4,"few",30
"female",64,178,8.5,10,"Sophomore",2,3,102,71,6.5,49,51,9,"one",50
"female",62,123,8.5,20,"Sophomore",0,2,90,21,6.5,48,50,4,"few",20
"female",61,127,5,10,"Sophomore",4,1,95,0,7,56,60,3,"hundreds",50
"male",66,145,8.5,3,"Sophomore",1,1,96,20,6,53,53,4,"thousands",40
"male",71,154,10.5,8,"Sophomore",1,1,120,42,7.5,41,43,10,"hundreds",25
"female",74,114,6,9,"Junior",1,1,20,22,6,54,54,8,"few",98
"male",73,165,10.5,5,"Sophomore",0,1,102,20,6,54,57,5,"few",25
"female",53,100,5.5,12,"Senior",0,2,30,17,5,53,54,6,"few",63
"male",69,165,11,10,"Sophomore",1,2,115,12,7,49,49,7,"few",10
"male",74,175,12.5,6,"Sophomore",1,1,90,30,7,46,46,8,"few",70
"male",71,160,11.5,10,"Junior",3,2,107,300,7,45,45,6,"few",10
"male",70,145,10.5,2,"Sophomore",2,1,80,50,6,44,45,4,"one",20
"female",66,125,8,15,"Sophomore",1,1,88,25,7,54,58,5,"one",60
"female",66,140,7.5,15,"Sophomore",5,1,95,40,8.5,48,48,7,"dozens",75
"female",60,105,6,50,"Sophomore",2,1,100,40,7.5,55,53,2,"few",75
"female",62,100,8,20,"Sophomore",10,1,70,200,8,42,45,10,"dozens",100
"male",69,180,10.5,2,"Freshman",1,1,85,300,7.5,45,50,4,"dozens",51
"female",67,127,8,11,"Sophomore",1,1,91,71,6.5,47,47,5,"one",25
"female",62,140,8.5,35,"Sophomore",9,4,85,5,7.5,43,59,7,"few",95
"female",67,155,9.5,8,"Sophomore",0,2,70,0,7,45,49,7,"one",100
"female",69,170,9,20,"Sophomore",1,2,90,30,7,60,57,7,"few",30
"male",74,215,13,6,"Sophomore",2,1,90,500,6.5,49,54,6,"few",15
"male",74,165,10.5,8,"Junior",6,1,112,20,6.5,54,56,7,"one",70
"female",65,131,8.5,25,"Senior",3,2,110,5,6.5,56,54,2,"few",50
"female",65,110,7.5,15,"Sophomore",0,0,120,150,7.5,47,49,10,"thousands",40
"male",77,195,12,3,"Junior",2,2,125,50,8,52,55,7,"few",1
"male",77,200,13,6,"Sophomore",2,1,110,0,7.5,53,52,7,"dozens",80
"female",62,140,7.5,20,"Junior",5,4,110,67,7,56,62,4,"few",5
"female",66,132,7,20,"Sophomore",9,1,90,105,6,43,50,4,"few",100
"female",69,170,9.5,15,"Senior",6,0,120,22,7,47,49,7,"one",100
"female",63,110,7,15,"Sophomore",5,2,97,7,8,52,53,4,"dozens",10
"female",64,130,7.5,18,"Junior",20,1,90,20,7.5,56,57,2,"dozens",25
"female",68,160,9,20,"Senior",2,4,70,100,7,51,52,3,"one",75
"female",63,145,7.5,22,"Sophomore",4,1,122,120,8,47,44,2,"one",80
"male",68,166,10.5,8,"Junior",7,1,90,45,7.5,57,55,7,"millions",60
"female",68,120,8,10,"Sophomore",10,3,110,3,6,53,55,4,"dozens",10
"female",70,148,11,20,"Sophomore",1,1,90,35,8,51,53,9,"one",99
"female",63,116,8,25,"Sophomore",4,1,90,13,6,48,49,3,"few",50
"female",69,160,9,55,"Sophomore",3,2,110,46,6.5,38,40,8,"few",10
"female",71,176,11.5,12,"Sophomore",2,0,90,0,6,57,59,7,"few",10
"female",65,139,8.5,22,"Sophomore",0,2,92,43,8,43,45,8,"one",90
"female",65,160,8.5,15,"Sophomore",2,2,105,45,8,57,59,8,"few",90
"male",72,185,11.5,11,"Senior",0,2,109,11,6,58,61,9,"one",100
"male",72,185,11,6,"Sophomore",5,1,110,700,7,52,52,5,"millions",50
"female",66,160,9,30,"Junior",1,4,91,100,8.5,53,50,5,"few",50
"female",64,125,7.5,10,"Sophomore",0,3,90,20,7,51,57,9,"one",50
"male",70,125,9.5,12,"Sophomore",2,2,90,40,7,51,51,9,"few",15
"female",65,125,6.5,25,"Sophomore",2,2,85,20,8.5,46,46,7,"one",98
"female",70,135,9,25,"Sophomore",1,2,90,20,7.5,46,50,8,"few",25
"female",64,130,9,5,"Sophomore",8,3,90,5,5.5,40,44,3,"few",60
"female",67,125,10,18,"Sophomore",4,3,90,16,7.5,52,57,1,"few",87
"female",65,127,9.5,17,"Sophomore",4,1,90,15,7.5,56,55,8,"few",0
"female",67,125,9,10,"Sophomore",6,3,80,7,4,35,36,9,"few",25
"female",63,144,9,14,"Junior",1,4,80,20,7,64,65,3,"dozens",90
"female",61,108,6,25,"Sophomore",0,2,90,100,9,51,54,8,"one",25
"female",72,146,11,12,"Sophomore",11,2,101,10,8,48,48,9,"few",22
"female",69,138,7.5,30,"Junior",0,1,95,9,7.5,47,51,9,"few",95
"male",67,146,8.5,3,"Sophomore",2,1,105,200,6.5,50,51,10,"one",99
"male",71,140,10,5,"Freshman",2,1,120,80,10,46,47,6,"one",15
"female",63,140,7,11,"Senior",0,2,66,40,8.5,49,55,2,"one",25
"female",63,175,8.5,8,"Junior",0,4,86,15,6,40,46,7,"few",95
"male",75,178,12,6,"Sophomore",0,2,85,130,6,47,49,7,"dozens",60
"female",60,95,7.5,10,"Sophomore",1,2,70,100,7,51,51,7,"few",30
"female",61,140,8.5,30,"Junior",8,1,100,35,8,38,47,1,"few",50
"male",73,160,13,4,"Sophomore",2,2,75,75,7,47,49,2,"one",100
"female",61,120,6,16,"Junior",1,0,70,10,6.5,50,65,4,"few",10
"female",65,129,8,22,"Sophomore",5,1,85,22,7,49,49,3,"hundreds",10
"male",68,174,11,8,"Junior",3,1,95,61,5.5,51,53,4,"hundreds",50
"male",64,135,9,4,"Junior",0,1,115,400,6,48,49,5,"hundreds",50
"female",62,125,7.5,15,"Sophomore",0,2,80,50,7.5,53,54,8,"one",99
"female",67,117,8,10,"Sophomore",2,1,80,0,8,57,57,6,"dozens",10
"male",73,173,11,7,"Sophomore",2,1,105,30,5.5,58,54,6,"one",25
"female",69,130,9,30,"Senior",2,2,110,0,7.5,52,50,8,"dozens",50
"male",74,196,14,6,"Sophomore",0,1,110,30,6.5,48,49,7,"hundreds",33
"female",66,164,9.5,13,"Sophomore",5,1,85,14,8,48,55,10,"few",40
"female",65,135,8,30,"Junior",7,1,110,17,7.5,49,47,4,"hundreds",90
"male",74,155,10,6,"Sophomore",1,0,85,5,7.5,50,50,4,"one",25
"female",63,125,7,20,"Sophomore",4,3,60,30,6.5,42,42,4,"one",75
"female",66,150,8.5,30,"Sophomore",10,1,95,14,6.5,45,45,8,"one",45
"female",69,143,8,15,"Sophomore",1,4,90,12,7,56,56,5,"dozens",60
"female",64,140,8.5,60,"Sophomore",0,2,85,4,7,47,56,7,"one",80
"female",64,140,9,15,"Sophomore",3,2,90,30,7,51,52,10,"few",50
"female",62,96,7,6,"Sophomore",2,1,60,40,8,49,54,2,"dozens",40
"male",71,135,9.5,4,"Sophomore",0,0,60,20,7,50,52,10,"millions",51
"female",71,185,12,6,"Sophomore",4,2,100,14,5,44,39,9,"hundreds",50
"female",69,190,10,15,"Sophomore",0,2,128,29,6,57,62,7,"few",25
"female",68,190,10,15,"Sophomore",1,2,85,10,6.5,52,53,9,"few",30
"male",73,185,12,8,"Sophomore",8,1,118,80,6,51,58,4,"one",75
"female",65,155,9,37,"Sophomore",7,3,90,4,7,49,55,6,"few",80
"female",62,128,7.5,15,"Junior",2,0,72,0,7,53,49,8,"one",50
"male",65,110,8,10,"Sophomore",0,4,70,34,7,57,62,8,"thousands",5
"female",67,122,8,20,"Junior",4,2,60,3,9,48,48,3,"few",50
"male",71,225,11.5,3,"Sophomore",4,1,100,93,7,49,50,2,"dozens",100
"female",68,151,9,18,"Sophomore",2,1,110,5,5.5,51,50,7,"one",0
"female",71,171,9.5,12,"Junior",0,0,100,14,7,42,53,7,"dozens",40
"female",67,135,9,13,"Junior",5,1,110,12,7,52,52,2,"thousands",100
"female",64,117,7,14,"Sophomore",2,1,100,40,8,53,56,3,"one",90
"female",62,116,5.5,11,"Sophomore",4,0,20,11,6.5,43,45,7,"dozens",60
"female",67,152,7.5,70,"Sophomore",10,0,120,1,6.5,54,56,2,"few",50
"female",61,104,6.5,5,"Sophomore",1,2,60,40,10,50,51,4,"one",10
"female",63,150,7.5,25,"Sophomore",5,3,96,12,6.5,46,46,3,"few",50
"male",70,145,10.5,9,"Senior",17,3,160,200,8,59,58,6,"millions",0
"female",68,140,8.5,6,"Junior",3,1,90,50,7,52,52,7,"few",65
"female",62,175,8,40,"Sophomore",0,3,40,9,8,45,46,7,"few",8
"female",67,124,8,20,"Junior",1,1,100,40,7,50,50,4,"few",98
"female",65,132,8.5,8,"Sophomore",1,1,80,21,7,45,47,2,"thousands",40
"female",69,150,8,27,"Junior",3,1,140,4,6,52,54,2,"few",95
"female",66,165,7,20,"Sophomore",5,2,105,5,8,55,57,9,"few",10
"male",72,150,13,10,"Junior",8,4,90,0,7,59,53,3,"few",30
"female",60,105,5.5,50,"Sophomore",30,4,111,22,5,55,58,3,"dozens",75
"female",68,160,9,30,"Sophomore",3,3,115,60,8,54,60,7,"few",70
"female",63,115,7,21,"Senior",4,1,95,40,8,51,63,9,"dozens",50
"female",66,125,8.5,25,"Sophomore",1,1,110,7,7,56,59,5,"few",60
"male",74,170,11,6,"Sophomore",0,1,100,40,8,43,45,8,"one",0
"female",64,127,7.5,20,"Sophomore",0,2,90,150,7,47,54,7,"few",15
"female",64,126,6.5,40,"Junior",3,1,90,16,7.5,57,57,3,"one",25
"male",73,170,13,4,"Sophomore",3,2,70,18,7,50,56,6,"hundreds",50
"female",66,132,7,100,"Sophomore",0,1,120,200,6,53,48,5,"few",30
"female",66,150,7,15,"Sophomore",0,1,70,200,7,39,39,3,"hundreds",20
"female",64,132,8.5,11,"Junior",5,0,111,11,7,47,52,8,"thousands",15
"male",72,220,11.5,10,"Senior",3,5,115,100,6,46,48,3,"one",25
"female",67,150,8,15,"Sophomore",3,3,100,30,7,53,53,7,"few",25
"female",59,105,5.5,20,"Sophomore",0,2,95,25,6,52,56,4,"few",100
"male",71,146,12,9,"Sophomore",5,5,128,12,5,37,35,5,"few",100
"male",72,168,10.5,4,"Junior",2,2,108,83,5.5,50,50,10,"millions",100
"male",68,150,10.5,7,"Sophomore",0,1,105,8,7,55,58,6,"few",75
"female",67,136,9,10,"Sophomore",2,4,68,300,7,37,39,6,"few",45
"female",68,120,8,21,"Sophomore",5,2,90,14,6.5,53,56,7,"few",70
"female",68,160,9.5,10,"Junior",7,2,109,38,4,41,45,8,"hundreds",90
"female",64,110,5.5,40,"Sophomore",1,2,100,80,6,53,58,6,"one",98
"female",67,130,8,70,"Sophomore",5,3,100,10,8,55,58,9,"one",50
"female",72,165,11,6,"Senior",2,1,90,31,6,53,53,4,"few",15
"male",67,157,11.5,3,"Sophomore",2,2,110,27,8.5,48,52,6,"hundreds",100
"female",65,120,7,27,"Junior",4,1,102,11,7,47,47,7,"few",20
"female",65,160,9.5,15,"Sophomore",1,1,91,120,8.5,55,49,6,"one",25
"female",64,110,6,12,"Sophomore",1,0,80,600,8,49,49,6,"one",20
"female",64,150,8.5,18,"Sophomore",4,1,120,45,7,62,61,3,"few",90
"female",67,143,8,25,"Sophomore",6,1,90,12,5,51,56,7,"few",75
"female",64,104,7,15,"Sophomore",1,0,35,12,8.5,40,50,6,"few",100
"female",66,95,6,12,"Sophomore",1,0,80,10,8,46,44,7,"one",70
"female",71,112,12,12,"Sophomore",12,12,112,12,12,47,49,2,"dozens",12
"female",65,145,8.5,30,"Junior",2,3,85,35,8.5,51,53,7,"few",30
"female",66,193,8,61,"Sophomore",1,1,91,9,6.5,49,51,1,"few",95
"female",67,145,9,15,"Sophomore",7,3,80,10,8.5,47,46,4,"few",65
"male",72,180,11,13,"Sophomore",13,3,86,0,9,51,59,8,"dozens",50
"female",67,132,7,7,"Junior",4,5,122,26,5,47,47,3,"few",54
"male",68,190,10.5,3,"Sophomore",0,1,110,150,8,51,50,2,"none",0
"male",67,140,10.5,2,"Sophomore",3,2,70,85,7,50,63,7,"dozens",40
"female",69,160,8,15,"Junior",0,1,90,120,7.5,47,47,2,"one",50
"male",62,130,8.5,4,"Junior",0,1,85,0,7,53,57,6,"few",25
"male",73,175,12,4,"Sophomore",2,2,120,10,7,50,51,8,"few",65
"female",66,145,8.5,17,"Senior",2,4,120,17,8.5,45,51,6,"few",80
"male",70,155,10.5,3,"Junior",6,2,100,10,6,50,51,7,"few",20
"female",66,145,9.5,8,"Sophomore",0,2,112,60,12,49,51,4,"few",75
"female",62,112,6.5,20,"Sophomore",3,2,100,20,5,42,42,2,"few",50
"female",63,140,9.5,8,"Sophomore",1,2,90,60,8.5,51,55,8,"few",100
"female",62,128,7,44,"Sophomore",2,2,94,37,7,53,54,4,"hundreds",100
"female",63,126,7.5,33,"Sophomore",2,5,103,63,7.5,47,47,2,"one",40
"female",60,106,6.5,32,"Sophomore",1,1,108,22,6,42,42,3,"few",60
"female",62,110,6.5,20,"Sophomore",1,1,120,50,6,45,48,4,"one",85
"male",72,175,12,4,"Junior",15,2,105,0,7,49,48,4,"few",77
"male",70,156,9,16,"Sophomore",2,0,82,29,7,51,52,9,"one",100
"female",68,185,9,20,"Sophomore",3,1,86,15,6,47,48,5,"one",85
"male",71,172,11,8,"Sophomore",0,1,137,0,6,54,59,7,"hundreds",90
"female",68,130,8,19,"Sophomore",2,2,90,130,7,50,50,8,"hundreds",40
"male",66,150,10,6,"Sophomore",0,2,100,15,7,60,65,4,"few",12
"male",72,167,13,5,"Sophomore",2,2,110,20,7,42,44,5,"dozens",25
"female",70,180,12,9,"Sophomore",10,3,90,6,7.5,42,41,7,"one",100
"male",74,195,11,8,"Sophomore",1,2,110,30,7,47,51,10,"dozens",60
"female",62,127,7.5,25,"Sophomore",3,5,90,23,5.5,44,44,4,"few",45
"female",64,120,7,12,"Sophomore",2,0,148,150,6.5,49,51,6,"one",80
"male",70,187,9,7,"Junior",2,0,130,100,5,49,52,1,"hundreds",100
"female",69,129,8.5,15,"Sophomore",1,1,106,20,6,54,54,3,"few",35
"male",77,175,12,7,"Sophomore",4,1,90,45,7.5,47,57,8,"hundreds",25
"female",64,135,7,15,"Sophomore",3,1,100,90,9,44,46,4,"one",20
"female",67,160,8.5,18,"Sophomore",0,2,78,26,7,51,56,7,"hundreds",75
"female",65,140,8.5,40,"Sophomore",5,1,114,20,8,47,54,8,"few",100
"male",77,180,12,4,"Junior",0,3,98,0,10,47,50,7,"dozens",10
"male",71,160,11,10,"Sophomore",1,1,110,1000,7.5,49,51,8,"hundreds",10
"male",69,175,10.5,4,"Senior",2,1,110,3,7,48,48,1,"dozens",10
"female",67,125,8.5,38,"Sophomore",3,1,101,42,8,51,49,7,"few",50
"female",67,130,9,15,"Senior",3,1,100,100,7.5,49,52,4,"one",50
"male",68,141,8.5,5,"Sophomore",0,0,60,15,6.5,45,47,8,"one",50
"female",59,120,6,12,"Freshman",0,2,80,100,6.5,48,50,8,"few",50
"female",63,105,6.5,6,"Senior",0,1,95,300,5,49,56,4,"thousands",60
"female",68,125,10.5,15,"Senior",3,6,100,4,6.5,57,53,7,"thousands",10
"female",65,120,7.5,10,"Junior",0,2,62,93,7,56,63,3,"one",50
"female",63,200,7,30,"Junior",0,4,95,10,7.5,46,50,3,"few",10
"female",65,126,7.5,45,"Sophomore",2,0,80,2,8.5,56,65,10,"few",30
"female",65,160,10,10,"Sophomore",8,0,115,20,7,42,44,5,"few",100
"male",70,180,10.5,9,"Sophomore",3,2,93,80,7.5,46,53,1,"dozens",92
"male",66,160,9.5,5,"Sophomore",5,2,95,10,6.5,47,50,1,"few",100
"male",73,170,11,10,"Junior",3,1,85,15,5,57,58,8,"one",90
"female",65,135,7,25,"Sophomore",6,1,90,40,7,49,49,8,"few",100
"female",65,111,6,70,"Junior",0,1,70,0,6,50,55,9,"few",40
"female",69,140,9.5,15,"Sophomore",2,3,95,40,8,49,50,9,"one",90
"female",67,170,8.5,35,"Sophomore",2,2,90,25,6,50,57,6,"few",50
"male",74,215,12.5,10,"Sophomore",10,2,100,150,7,51,53,9,"millions",0
"female",53,160,8.5,20,"Senior",2,3,90,120,6.5,54,54,8,"few",10
"female",63,168,6.5,8,"Sophomore",1,4,80,2,6,54,50,7,"thousands",20
