"gender","height","weight","shoeSize","shoeNums","schoolYear","pets","siblings","speed","cash","sleep","ageMother","ageFather","random","love","charity"
"female",64,100,8,16,"Sophomore",0,1,60,45,7,48,54,5,"few",50
"female",64,128,7.5,30,"Sophomore",0,1,85,80,5,51,57,6,"one",40
"female",66,125,8,7,"Sophomore",1,1,55,43,7,47,48,6,"few",50
"female",63,150,7.5,30,"Sophomore",5,1,90,28,8,47,53,8,"few",25
"female",64,130,8.5,15,"Junior",2,3,100,10,7.5,49,49,4,"dozens",90
"female",64,118,7,8,"Sophomore",1,2,90,1000,8,44,47,8,"one",40
"female",67,160,8,30,"Freshman",2,2,100,100,8,52,52,10,"few",100
"female",65,134,7.5,12,"Sophomore",3,1,98,0,7,53,56,6,"few",40
"female",70,170,9,15,"Freshman",4,2,60,100,8,52,52,8,"few",100
"female",62,125,8.5,30,"Sophomore",2,3,25,15,6,41,40,8,"dozens",65
"female",62,150,5.5,12,"Junior",3,9,25,20,7,43,45,8,"one",10
"female",65,125,8.5,27,"Freshman",0,1,60,2,7,51,51,2,"few",25
"female",63,165,7,5,"Sophomore",2,5,85,0,7.5,48,50,3,"few",25
"female",62,126,6.5,12,"Junior",0,1,60,4,5.5,60,62,7,"none",90
"male",70,190,10.5,4,"Junior",1,1,134,40,5.5,49,53,3,"few",80
"female",64,120,6.5,20,"Sophomore",2,2,110,0,6,50,46,3,"one",25
"female",64,115,7.5,10,"Freshman",3,1,65,54,7.5,46,46,5,"few",15
"female",63,115,7.5,20,"Sophomore",10,5,35,40,7,44,57,6,"few",50
"male",67,140,9.5,5,"Sophomore",10,4,80,300,8.5,57,60,7,"few",20
"female",60,110,6,10,"Junior",4,2,72,25,6,46,49,7,"one",90
"female",62,112,6,5,"Sophomore",0,2,60,20,8,50,51,6,"thousands",100
"female",63,130,7,25,"Sophomore",2,1,90,10,7,53,52,7,"few",100
"female",68,214,9,10,"Junior",13,0,90,45,5.5,60,63,2,"few",50
"female",62,141,8.5,46,"Sophomore",7,2,106,7,6.5,48,56,6,"few",75
"female",69,158,10,18,"Senior",5,2,108,13,7,54,64,9,"few",42
"female",63,125,7,12,"Sophomore",2,1,90,10,7,47,50,7,"few",50
"female",63,135,7,10,"Sophomore",6,1,88,3,6.5,50,54,4,"few",95
"male",70,140,11,20,"Sophomore",2,1,80,1000,6,46,44,1,"millions",20
"female",71,160,11,15,"Freshman",15,4,75,0,7,51,56,2,"one",85
"female",66,125,7.5,15,"Sophomore",1,1,90,0,6.5,46,41,9,"few",50
"female",67,135,7.5,20,"Freshman",3,2,60,65,7.5,45,46,7,"few",100
"male",75,150,12,3,"Senior",30,0,110,1,7,49,50,7,"few",20
"female",65,125,8,14,"Freshman",1,2,100,5,7.5,51,51,5,"few",96
"female",76,125,7,15,"Junior",1,1,75,17,6.5,50,54,3,"few",40
"female",60,130,5,25,"Sophomore",1,1,115,40,9,57,48,7,"few",80
"female",64,128,8.5,15,"Freshman",0,1,80,12,7,45,46,4,"few",100
"female",67,133,8.5,12,"Junior",2,2,95,3,7,50,53,7,"one",87
"female",63,90,6,8,"Sophomore",3,2,60,10,7,54,63,7,"one",90
"male",74,166,9,9,"Freshman",1,1,140,200,5.5,45,45,7,"one",84
"male",69,188,10,8,"Sophomore",0,2,30,7,8,54,55,7,"millions",20
"female",60,140,7.5,10,"Junior",4,2,105,0,5,55,55,7,"one",75
"male",72,170,11,9,"Sophomore",1,3,100,45,8,58,59,10,"thousands",90
"female",62,119,6.5,25,"Sophomore",5,2,97,39,6.5,45,45,4,"few",90
"male",72,161,11.5,6,"Freshman",1,1,120,0,7,46,49,7,"few",75
"female",64,155,8,25,"Sophomore",0,1,100,20,6,52,55,3,"few",65
"female",62,110,6.5,20,"Junior",4,1,97,0,5.5,56,61,2,"few",91
"female",68,150,8,20,"Freshman",3,2,90,120,9,51,51,5,"one",45
"male",72,160,9,9,"Sophomore",0,1,85,66,8,49,50,8,"one",5
"female",63,131,7,10,"Sophomore",5,2,75,30,7.5,42,45,4,"one",75
"female",67,145,10,20,"Freshman",7,1,85,20,6.5,52,53,3,"thousands",75
"female",65,125,7.5,7,"Sophomore",1,2,100,45,7,52,51,5,"one",30
"male",69,163,9.5,5,"Sophomore",2,2,105,700,6.5,53,54,2,"dozens",20
"male",73,185,11.5,3,"Freshman",0,1,60,15,8.5,45,45,5,"one",90
"male",69,163,10.5,12,"Freshman",0,1,40,45,6,41,45,6,"few",100
"female",62,152,9,11,"Sophomore",1,2,95,5,5,55,54,7,"one",100
"female",61,110,6.5,30,"Sophomore",2,2,100,30,7,51,55,9,"dozens",100
"female",64,175,9,30,"Sophomore",2,1,100,10,7,40,45,4,"one",10
"male",71,180,11,10,"Sophomore",2,3,100,21,7,44,45,7,"one",100
"female",65,125,7,12,"Freshman",1,2,90,40,6,52,53,5,"one",100
"female",68,135,9,25,"Freshman",3,2,94,20,6.5,52,57,5,"few",73
"male",70,180,10,15,"Junior",0,1,100,110,6,53,55,1,"few",30
"male",76,159,13,4,"Freshman",3,2,85,76,8.5,58,62,10,"hundreds",100
"male",68,152,8.5,40,"Sophomore",1,0,70,50,8,49,49,3,"few",70
"female",67,120,7.5,24,"Junior",3,1,90,50,7,56,56,9,"one",5
"male",75,185,13,3,"Junior",1,3,110,40,6.5,59,65,9,"few",50
"female",66,125,8.5,7,"Sophomore",2,1,94,0,6,59,59,3,"few",25
"female",64,122,8.5,12,"Sophomore",0,0,120,0,6.5,38,39,2,"one",95
"male",71,228,13,4,"Freshman",3,1,112,600,8,45,45,9,"one",0
"female",61,117,6.5,20,"Freshman",4,2,82,62,8,61,61,3,"few",50
"female",62,120,7.5,19,"Freshman",9,0,100,40,6,41,44,7,"few",40
"male",71,175,11,4,"Freshman",0,2,96,65,7,58,57,7,"dozens",100
"male",68,155,9.5,14,"Senior",3,2,105,25,6.5,50,52,4,"few",60
"female",64,125,7.5,20,"Freshman",1,1,79,10,8,44,47,7,"few",50
"male",68,155,9,5,"Junior",6,3,100,0,7,45,49,5,"millions",85
"female",68,140,8.5,7,"Freshman",0,0,20,20,6.5,48,50,10,"few",2
"male",74,180,12,15,"Sophomore",3,1,100,20,8,43,43,5,"one",50
"female",70,186,9,10,"Freshman",0,2,100,13,8,53,53,6,"one",90
"female",61,160,7,13,"Sophomore",0,2,40,110,6.5,44,47,10,"few",85
"female",66,162,9.5,11,"Senior",5,1,120,20,7,44,45,10,"few",90
"female",64,108,7.5,10,"Freshman",0,1,60,80,6,45,46,6,"few",100
"male",62,132,7,5,"Sophomore",0,0,20,25,4.5,48,51,7,"one",50
"male",66,115,8,4,"Freshman",3,3,92,10,8,49,50,7,"thousands",50
"female",65,140,8,25,"Sophomore",1,3,90,20,6.5,54,55,3,"one",60
"female",65,126,9,10,"Freshman",3,1,70,0,7,50,52,3,"one",50
"female",70,125,9,15,"Sophomore",4,3,90,17,7.5,43,40,7,"few",100
"female",70,140,9,12,"Freshman",1,1,85,20,7,48,52,4,"dozens",50
"male",66,206,9,5,"Junior",1,2,90,96,6.5,53,55,6,"few",95
"female",66,200,10,10,"Sophomore",0,1,80,25,7,48,51,3,"one",85
"male",72,180,12,12,"Sophomore",9,5,115,0,6,54,59,7,"one",75
"female",66,130,9.5,14,"Junior",5,1,82,11,7.5,56,53,2,"few",50
"female",68,120,9.5,13,"Junior",2,1,103,110,6.5,47,49,3,"dozens",20
"male",75,280,13,8,"Sophomore",0,2,79,16,7.5,46,50,4,"dozens",10
"female",63,120,7,20,"Sophomore",0,1,55,10,6,48,50,8,"few",70
"female",66,98,7.5,22,"Freshman",3,1,90,48,7.5,53,48,3,"one",20
"male",69,154,10,7,"Freshman",3,0,100,0,6,49,44,7,"few",17
"female",64,145,8.5,10,"Freshman",3,1,85,200,5,48,46,8,"dozens",80
"female",66,115,7.5,14,"Freshman",4,3,85,40,9,49,51,4,"dozens",85
"female",60,114,5.5,5,"Junior",4,3,69,35,6.5,46,47,5,"one",50
"female",65,120,7.5,13,"Sophomore",2,1,90,100,7.5,53,54,4,"few",50
"female",64,114,8,10,"Freshman",1,4,75,20,6,40,49,4,"few",50
"female",62,110,7,9,"Sophomore",1,2,100,150,7,43,43,6,"few",100
"female",68,150,9,20,"Freshman",0,2,102,20,8,58,58,3,"few",50
"male",71,190,12,9,"Sophomore",4,1,110,100,6,52,58,8,"few",50
"female",67,130,8,12,"Freshman",1,1,90,30,8.5,54,62,2,"one",32
"female",62,125,6,50,"Freshman",2,2,90,86,6,47,46,7,"few",100
"female",63,140,7.5,22,"Junior",2,2,80,25,7,54,57,4,"one",5
"female",71,120,8,20,"Sophomore",5,3,110,7,7,43,45,6,"few",100
"female",64,110,8.5,7,"Freshman",0,3,75,60,7,44,53,7,"few",80
"female",72,230,9,6,"Sophomore",2,4,100,300,7,47,40,7,"few",10
"female",68,180,9.5,15,"Sophomore",0,1,84,10,7,54,57,6,"one",100
"male",72,196,10.5,7,"Freshman",5,3,45,15,9.5,40,40,10,"few",50
"female",61,110,6,24,"Sophomore",0,4,110,0,6,39,40,4,"one",0
"female",60,95,5.5,17,"Sophomore",1,2,80,140,7.5,47,47,8,"one",90
"female",68,155,11,15,"Freshman",3,1,95,120,7,50,51,3,"one",25
"male",74,176,11,4,"Junior",0,1,90,0,6.5,51,49,5,"few",25
"male",70,185,10,5,"Freshman",1,1,100,100,8,39,42,10,"one",60
"female",64,113,7,20,"Junior",0,5,110,120,6.5,45,51,7,"few",50
"female",65,125,6.5,15,"Freshman",0,1,65,46,6,48,49,7,"few",70
"female",67,140,7.5,20,"Sophomore",3,2,100,13,6,45,46,7,"hundreds",60
"female",63,135,8.5,17,"Sophomore",10,3,80,0,7.5,40,41,5,"dozens",100
"female",66,125,7.5,12,"Sophomore",1,1,85,16,8,52,53,4,"one",39
"female",62,117,6,15,"Freshman",2,1,90,100,8.5,56,58,6,"hundreds",25
"male",71,174,10,6,"Freshman",0,1,145,10,7,56,56,4,"few",30
"male",66,173,8.5,2,"Senior",0,10,85,10,6,59,61,7,"hundreds",30
"male",70,185,11.5,20,"Sophomore",1,2,125,6,7,52,56,7,"few",10
"female",66,123,7,10,"Freshman",0,0,30,100,8,44,46,8,"few",50
"female",60,102,6,20,"Junior",1,2,90,25,8,49,51,1,"one",100
"female",62,125,7,12,"Sophomore",0,1,90,120,8,50,51,7,"one",65
"female",65,138,8.5,7,"Sophomore",2,2,85,0,6.5,47,45,8,"few",100
"female",63,110,5.5,10,"Freshman",1,0,20,0,6.5,45,47,7,"few",60
"female",63,104,6.5,10,"Sophomore",0,0,20,53,6,49,53,3,"few",60
"male",71,165,10.5,3,"Freshman",0,1,90,200,6,45,51,4,"millions",100
"male",69,155,9.5,6,"Sophomore",1,2,100,24,7,49,49,5,"thousands",90
"female",60,105,6,36,"Freshman",0,2,90,110,6,46,50,7,"dozens",25
"male",70,155,10.5,4,"Freshman",0,1,140,1000,7,44,45,7,"millions",50
"male",72,162,10.5,7,"Junior",8,1,165,1000,7.5,53,54,3,"few",0
"female",68,190,9.5,15,"Freshman",2,2,110,20,8.5,48,58,7,"few",25
"female",67,125,7.5,25,"Freshman",4,1,60,10,6.5,54,55,7,"one",50
"male",66,136,9,3,"Freshman",0,2,75,15,6,54,56,5,"millions",100
"female",62,140,9,5,"Freshman",8,0,99,50,7.5,36,37,7,"few",70
"female",65,169,11,80,"Sophomore",0,1,62,45,6,51,51,7,"one",40
"female",64,120,6.5,25,"Sophomore",6,2,70,70,5.5,53,51,2,"few",100
"female",65,160,8.5,8,"Freshman",0,2,100,0,8.5,46,49,7,"thousands",50
"male",72,185,14,3,"Junior",2,1,120,32,7,55,57,1,"few",30
"female",68,120,7,8,"Sophomore",5,1,20,600,7.5,43,46,8,"few",50
"male",70,139,5,4,"Freshman",0,1,50,300,7,42,48,5,"thousands",35
"male",71,170,12,3,"Junior",4,2,110,45,6,50,51,5,"dozens",100
"female",69,135,9,12,"Sophomore",0,2,85,60,8,48,49,3,"few",100
"female",72,120,7,7,"Freshman",0,0,49,100,6.5,46,56,7,"few",50
"female",66,118,7.5,6,"Freshman",2,3,70,110,8,50,52,2,"few",75
"female",61,110,5.5,16,"Sophomore",3,1,80,50,5.5,54,55,9,"one",60
"male",65,125,9.5,5,"Sophomore",7,5,100,10,7,54,55,9,"millions",75
"female",67,210,9.5,15,"Sophomore",5,2,88,75,7,44,53,4,"few",40
"female",62,112,7.5,10,"Freshman",0,1,90,6,7,43,45,6,"one",80
"female",62,140,8.5,35,"Sophomore",5,1,90,25,7,49,58,3,"dozens",50
"female",62,110,7,20,"Freshman",0,0,90,150,8,54,56,2,"one",100
"female",63,141,9,18,"Sophomore",1,2,85,6,7.5,58,50,5,"few",55
"male",72,210,13,6,"Senior",2,1,105,150,6.5,49,52,7,"thousands",25
"male",66,130,9,3,"Freshman",0,1,108,10,8,40,40,4,"none",100
"male",74,175,11,5,"Freshman",2,2,80,80,7.5,50,51,6,"few",90
"female",67,127,8.5,9,"Freshman",4,3,80,40,7,49,52,7,"dozens",50
"female",68,140,9.5,20,"Junior",3,2,110,10,5,51,55,1,"dozens",90
"female",70,150,10,10,"Junior",1,2,104,0,7,41,43,3,"few",90
"female",64,123,7,15,"Sophomore",3,1,80,20,7,48,49,2,"one",100
"female",68,136,9,10,"Freshman",1,2,100,0,7,51,59,4,"one",55
"female",63,130,7,12,"Freshman",3,1,100,25,6.5,54,55,7,"hundreds",100
"female",67,123,7,12,"Junior",2,1,95,400,6,48,50,7,"thousands",50
"male",75,220,14,3,"Freshman",0,3,155,27,5,45,59,8,"hundreds",100
"male",72,200,10.5,5,"Junior",0,1,100,1,5.5,53,55,3,"hundreds",75
"female",65,116,7.5,7,"Freshman",3,0,20,0,6.5,48,51,7,"few",75
"female",61,98,5.5,10,"Freshman",2,1,85,46,4,50,51,5,"one",100
"male",70,150,9,4,"Junior",2,1,95,0,9,50,55,3,"few",90
"female",65,110,7.5,23,"Sophomore",3,4,100,43,8,49,48,4,"few",75
"male",69,153,8,15,"Freshman",5,2,100,30,9,49,53,4,"thousands",100
"female",61,92,5,7,"Freshman",2,1,20,85,7.5,49,51,4,"few",75
"male",77,180,13,7,"Junior",1,3,145,75,6,48,52,2,"few",90
"male",70,195,10,6,"Junior",5,2,60,7,6,50,47,10,"few",75
"female",61,160,9,30,"Sophomore",4,1,85,35,7,57,57,2,"few",20
"female",63,132,9,25,"Sophomore",0,1,95,30,6,51,50,2,"few",25
"female",63,165,9,10,"Sophomore",5,1,85,60,6,51,55,8,"dozens",75
"female",67,130,9,14,"Freshman",6,1,100,300,7,46,50,8,"few",50
"male",68,160,10,11,"Freshman",0,1,80,38,7,51,52,5,"one",10
"female",66,120,7.5,14,"Freshman",0,3,80,14,6,56,55,7,"one",66
"male",72,200,10,10,"Sophomore",8,4,90,80,7,46,47,6,"few",50
"female",60,105,7,10,"Sophomore",1,0,80,10,8.5,40,42,2,"one",10
"male",66,150,8.5,7,"Sophomore",0,4,90,66,7,51,51,7,"one",75
"female",62,125,6,30,"Freshman",4,0,95,80,6.5,54,62,4,"one",50
"female",63,122,8,25,"Sophomore",1,1,80,50,7,47,48,8,"few",65
"female",64,130,8.5,6,"Freshman",1,0,30,15,7.5,51,49,7,"one",60
"female",62,130,6,20,"Sophomore",0,1,80,25,6,55,53,3,"few",10
"female",63,110,6,15,"Freshman",5,2,95,10,6,48,48,4,"one",69
"male",73,176,9.5,3,"Freshman",0,1,80,50,6,50,53,3,"one",0
"female",68,140,8,10,"Sophomore",0,1,85,5,8,53,54,3,"few",100
"female",63,106,6,10,"Junior",1,0,20,400,7.5,48,50,7,"few",80
"female",62,100,8.5,10,"Freshman",1,4,55,40,7.5,49,50,4,"few",35
"male",73,192,12.5,6,"Freshman",1,1,120,10,6,43,43,4,"one",80
"female",70,130,9.5,20,"Sophomore",0,0,90,10,7.5,49,52,7,"few",50
"female",64,128,7.5,15,"Junior",2,1,80,150,7,60,59,8,"dozens",35
"male",71,145,12,12,"Freshman",1,3,90,62,7,44,43,7,"dozens",25
"female",64,100,4.5,10,"Sophomore",3,1,80,60,8,51,54,6,"one",50
"female",65,127,5.5,15,"Freshman",0,2,90,80,7,53,53,7,"few",50
"female",64,127,8,30,"Sophomore",0,4,70,10,7,42,50,2,"one",50
"female",70,140,10,20,"Freshman",3,2,100,0,6,52,53,8,"one",40
"female",66,132,8,20,"Junior",1,2,75,28,8,50,50,9,"few",75
"male",75,155,13,3,"Freshman",0,1,95,200,8,45,55,1,"dozens",40
"male",70,187,9.5,10,"Freshman",0,2,95,5,6,36,44,7,"few",100
"male",72,200,11,5,"Junior",0,1,90,3,7,57,55,5,"none",0
"female",63,135,8.5,20,"Freshman",3,2,80,47,7,41,46,3,"dozens",50
"female",62,115,6,22,"Senior",0,1,85,15,7,59,65,3,"dozens",90
"female",68,150,7.5,14,"Freshman",1,1,70,15,7,50,53,8,"few",99
"female",65,112,9,40,"Freshman",1,2,110,7,7,47,49,5,"one",65
"female",61,135,7,6,"Sophomore",1,5,90,0,5,52,63,7,"one",25
"female",68,121,8.5,25,"Freshman",3,1,80,150,7,51,49,7,"few",75
"female",63,125,8.5,13,"Freshman",5,2,100,10,7,48,55,4,"one",90
"male",68,150,9.5,3,"Senior",2,1,120,100,7,55,60,7,"few",50
"female",68,115,7,10,"Freshman",2,2,80,200,5,53,54,3,"one",75
"male",70,175,10.5,2,"Freshman",3,2,100,0,8,40,46,1,"one",100
"female",69,135,10,23,"Junior",9,7,80,1000,6,53,54,6,"one",50
"male",71,167,9,11,"Sophomore",5,1,50,11,8.5,52,56,7,"one",50
"male",69,143,9,9,"Freshman",0,0,50,30,7,51,58,7,"few",66
"female",60,123,6,18,"Freshman",7,7,95,17,8.5,42,48,3,"few",100
"female",68,140,9,16,"Freshman",12,4,104,91,8,46,46,6,"one",20
"female",67,130,8,30,"Sophomore",1,1,90,110,7.5,49,48,7,"one",100
"female",61,140,7.5,10,"Sophomore",0,2,90,200,8,52,56,4,"one",50
"male",67,129,8.5,5,"Sophomore",3,1,117,150,4,57,57,3,"few",43
"female",63,145,7.5,25,"Freshman",3,6,100,9,7,51,62,9,"few",50
"female",65,175,10,11,"Sophomore",7,5,60,32,8,37,37,9,"few",30
"female",62,115,7.5,15,"Sophomore",6,2,70,25,7,45,49,3,"few",30
"male",72,160,12,6,"Sophomore",0,2,85,20,7,54,55,8,"hundreds",100
"female",60,100,5.5,6,"Freshman",2,0,85,40,7.5,40,50,7,"hundreds",10
"male",70,200,11.5,4,"Sophomore",0,1,85,200,8.5,50,53,6,"dozens",10
"male",72,155,10.5,13,"Junior",0,4,70,2,5.5,44,51,7,"dozens",20
"female",64,135,8.5,15,"Freshman",4,1,105,40,7,49,51,2,"one",75
"female",63,104,7.5,20,"Junior",0,3,35,15,7.5,47,57,7,"few",100
"female",63,132,9,5,"Junior",0,2,60,21,7,44,46,6,"few",60
"female",63,118,8,40,"Freshman",3,1,80,10,6.5,48,50,3,"one",25
"male",67,150,11,6,"Sophomore",1,5,90,50,6,54,62,5,"few",0
"female",68,170,9,13,"Sophomore",4,4,88,15,7,57,57,8,"few",75
"female",63,120,7,12,"Junior",2,2,100,45,9,56,65,10,"thousands",100
"male",70,145,9.5,8,"Sophomore",0,1,110,1000,7,50,50,4,"few",90
"female",64,105,7.5,18,"Sophomore",3,2,75,45,8,50,51,3,"few",5
"male",70,180,11.5,5,"Sophomore",1,2,75,20,7.5,53,50,9,"few",95
"male",74,195,13,5,"Sophomore",3,3,90,20,7,53,57,4,"few",25
"male",69,160,8.5,4,"Sophomore",1,0,115,25,6,49,51,1,"one",50
"female",64,110,7.5,11,"Sophomore",0,1,75,50,7.5,47,47,5,"few",0
"male",73,210,17.5,3,"Freshman",4,0,125,3,5,49,49,3,"one",100
"female",68,155,8.5,30,"Sophomore",4,3,85,30,8,56,59,5,"one",100
"male",65,169,9,4,"Freshman",0,0,61,4,6,51,52,7,"dozens",40
"female",65,122,7.5,6,"Sophomore",2,4,90,0,7,52,58,8,"dozens",50
"female",64,140,7,9,"Freshman",2,2,70,80,8,56,52,7,"few",75
"female",68,150,10,50,"Freshman",3,2,70,0,7,44,43,7,"one",60
"female",66,160,9,16,"Senior",1,2,80,43,6.5,56,59,2,"few",50
"male",72,160,12,4,"Freshman",0,0,120,140,8,56,56,5,"few",100
"female",65,135,8.5,9,"Freshman",1,1,82,200,8,46,47,6,"few",35
"female",63,125,8,10,"Sophomore",3,1,80,10,7,53,55,5,"few",100
"male",69,174,11.5,3,"Freshman",1,2,110,104,9,48,48,7,"hundreds",70
"female",67,146,8,9,"Sophomore",1,1,75,10,7,49,49,7,"few",75
"male",67,135,10,6,"Sophomore",0,1,80,200,8,52,56,6,"hundreds",100
"female",63,125,6.5,30,"Senior",0,4,95,0,6,53,51,10,"one",80
"female",66,150,9,25,"Sophomore",1,2,80,20,7.5,48,47,8,"few",50
"female",66,117,8,20,"Freshman",2,1,65,40,7.5,50,52,2,"hundreds",50
"male",70,180,11,4,"Freshman",2,1,100,80,7,47,49,3,"one",100
"male",68,154,9.5,4,"Junior",0,1,24,120,7,51,51,7,"one",70
"male",66,129,9,9,"Sophomore",0,1,93,13,7,49,53,7,"dozens",33
"female",66,125,7.5,25,"Senior",1,0,100,60,7,55,53,7,"hundreds",90
"male",71,130,11,7,"Freshman",7,5,117,200,7,52,52,4,"one",50
"female",66,150,7.5,11,"Freshman",1,3,90,27,7.5,50,53,3,"few",55
"female",66,200,10.5,14,"Sophomore",0,5,80,50,8,59,61,3,"few",100
"female",68,120,8,10,"Freshman",2,2,88,20,9,51,50,2,"few",70
"male",71,145,10.5,5,"Freshman",1,0,65,100,6,42,41,8,"few",100
"male",68,162,8.5,7,"Sophomore",1,1,85,0,7.5,51,55,10,"few",100
"male",72,162,10.5,14,"Sophomore",1,1,120,0,8,50,50,7,"one",100
"female",65,137,8,12,"Freshman",5,1,90,15,6.5,48,48,4,"few",100
"male",74,180,12,20,"Freshman",1,2,110,30,6,48,53,3,"millions",100
"female",60,105,6,40,"Sophomore",2,1,80,20,8,55,60,7,"few",50
"female",70,138,9,13,"Sophomore",4,4,85,25,7,43,40,5,"few",100
"male",73,150,11,4,"Sophomore",4,1,90,28,6,51,47,3,"one",10
"female",63,130,7,20,"Sophomore",0,1,95,2,5,53,64,10,"one",50
"female",65,121,7.5,5,"Sophomore",0,0,53,25,7.5,50,52,2,"few",40
"male",70,150,10,4,"Freshman",2,5,90,41,5,49,60,3,"few",30
"female",62,125,7,20,"Sophomore",4,4,110,20,7,61,50,10,"few",60
"female",61,124,6.5,15,"Sophomore",4,1,80,15,7,52,51,6,"millions",50
"female",61,110,6,30,"Freshman",2,2,40,27,7,58,50,7,"one",75
"male",74,185,12,5,"Junior",3,2,140,15,8,53,60,5,"few",50
"male",66,155,9.5,5,"Freshman",1,1,160,100,6,49,51,6,"few",71
"female",61,100,5.5,30,"Sophomore",0,1,100,30,7,52,55,7,"few",3
"female",63,120,6,30,"Freshman",9,4,75,0,5.5,41,52,6,"one",100
"female",70,120,9.5,6,"Freshman",0,8,45,15,7.5,41,51,2,"millions",100
"male",76,190,14,5,"Freshman",1,1,170,90,5,55,56,6,"few",10
"female",63,126,9,9,"Freshman",10,3,60,150,8,52,49,2,"few",75
"female",64,127,7.5,56,"Freshman",1,2,85,25,5.5,49,50,7,"few",90
"female",64,115,8,27,"Sophomore",2,3,100,20,8.5,48,48,7,"one",90
"female",73,270,12,10,"Senior",1,6,100,30,7,57,52,7,"one",70
"male",75,170,12.5,8,"Sophomore",1,1,80,60,8,50,49,8,"few",35
"female",63,140,7,20,"Freshman",3,2,75,50,7,56,57,5,"few",99
"male",75,195,13,6,"Freshman",8,3,108,24,7,52,53,4,"thousands",90
"female",64,116,7.5,16,"Freshman",3,1,74,150,7.5,49,55,3,"few",75
"male",72,160,10.5,4,"Junior",2,3,90,31,7,55,55,4,"dozens",30
"female",66,158,11,14,"Freshman",1,2,110,30,5.5,57,61,7,"dozens",75
"female",63,125,8,12,"Freshman",1,0,80,55,8.5,50,57,5,"few",30
"female",63,118,7,8,"Sophomore",1,1,40,60,6,43,48,7,"few",20
"female",61,107,5.5,24,"Freshman",1,3,100,100,6,49,49,4,"few",100
"female",67,122,8,11,"Freshman",1,1,70,10,7.5,45,52,8,"dozens",50
"female",63,150,8.5,12,"Freshman",9,1,110,96,7,42,45,6,"few",100
"female",66,110,7.5,15,"Freshman",25,3,85,30,6,60,62,8,"hundreds",90
"female",67,150,7,20,"Freshman",2,3,115,0,8,53,54,3,"dozens",100
"female",61,102,6,8,"Freshman",0,1,30,62,7.5,49,45,7,"few",50
"male",71,167,10.5,5,"Sophomore",0,1,95,62,7,58,62,8,"one",50
"female",63,114,9.5,15,"Sophomore",4,2,110,60,8,56,56,10,"few",90
"male",71,154,6.5,10,"Junior",0,1,60,150,8,58,62,7,"one",30
"male",76,250,13,4,"Sophomore",1,2,140,20,8.5,50,63,8,"one",35
"male",68,160,10,29,"Senior",20,3,114,0,8,54,57,8,"hundreds",100
"male",71,160,11,4,"Senior",4,0,115,11,6,54,53,6,"one",85
"male",74,200,11.5,6,"Freshman",6,1,100,100,7,50,52,4,"few",25
"male",69,163,9.5,4,"Sophomore",0,2,140,0,10,61,65,5,"one",70
"male",69,250,12.5,11,"Sophomore",0,1,109,23,7,52,53,7,"few",100
"male",75,200,13,12,"Sophomore",3,1,85,150,7,51,50,7,"one",40
"female",64,128,8.5,12,"Freshman",0,2,90,0,7,49,51,7,"few",50
"male",68,150,11,4,"Freshman",1,2,100,60,7,52,52,3,"hundreds",2
"female",60,101,6,12,"Sophomore",1,1,75,20,8.5,39,42,5,"one",1
"female",64,175,8.5,10,"Junior",2,2,75,5,7,44,50,8,"hundreds",50
"female",71,190,11,10,"Sophomore",7,2,85,4,7,46,46,7,"few",15
"female",69,167,10,15,"Junior",3,2,85,10,8,48,42,9,"few",50
"male",67,150,10,4,"Freshman",0,2,70,0,6.5,52,55,7,"one",100
"female",61,137,8,30,"Freshman",5,1,110,31,8.5,50,54,7,"one",40
"female",70,140,10,20,"Freshman",2,3,55,37,6,54,57,3,"few",50
"female",62,120,6.5,13,"Freshman",5,1,120,50,7,47,48,4,"dozens",100
"female",64,110,7,20,"Freshman",1,2,77,85,7.5,48,51,3,"one",60
"female",64,112,7.5,26,"Sophomore",6,0,96,28,7.5,54,61,4,"few",46
"female",59,95,4,15,"Freshman",7,4,110,4,8.5,44,50,3,"one",100
"female",65,121,7.5,9,"Freshman",2,1,50,200,6,50,50,3,"few",80
"female",68,159,9.5,7,"Freshman",3,2,80,45,6,45,45,3,"dozens",85
"female",65,160,9,15,"Sophomore",7,1,90,1,8,39,42,7,"one",50
"female",71,175,12,9,"Sophomore",2,2,110,20,6.5,39,40,7,"one",85
"female",66,104,7.5,6,"Sophomore",2,2,25,5,7,49,50,9,"few",45
"female",63,94,7.5,7,"Sophomore",0,0,25,100,6.5,45,47,7,"few",30
"female",63,130,7,5,"Junior",0,3,85,80,7,46,58,4,"thousands",40
"female",68,139,9,20,"Freshman",0,1,90,40,7,39,41,10,"few",20
"female",67,132,9,25,"Sophomore",2,2,95,400,7,51,54,4,"few",9
"female",62,97,6,20,"Freshman",5,4,80,50,7,46,50,6,"few",10
"female",63,123,8.5,40,"Freshman",2,1,37,100,8,45,45,3,"few",90
"female",63,120,7.5,10,"Freshman",2,3,75,0,6,45,50,7,"one",100
"male",72,170,10.5,8,"Freshman",5,2,100,17,6.5,50,50,3,"few",50
"female",65,117,7.5,35,"Sophomore",1,1,95,45,7,53,53,2,"few",80
"male",69,180,11,9,"Sophomore",1,2,118,60,7.5,53,55,3,"thousands",25
"female",67,145,9.5,20,"Freshman",5,2,100,100,8,52,55,7,"few",50
