"gender","height","weight","shoeSize","shoeNums","schoolYear","pets","siblings","speed","cash","sleep","ageMother","ageFather","random","love","charity"
"female",63,134,7.5,20,"Sophomore",2,1,70,300,8,49,56,3,"few",75
"female",60,113,5,15,"Sophomore",1,2,90,20,6,38,40,4,"few",55
"female",66,130,9,40,"Freshman",0,1,60,130,7,43,50,7,"one",90
"female",62,130,7.5,20,"Freshman",0,0,80,30,7,46,48,2,"one",30
"female",62,115,7,12,"Sophomore",1,2,80,20,7,47,48,6,"one",40
"female",68,136,9,26,"Freshman",2,2,75,100,7,54,53,8,"one",60
"male",71,185,10.5,4,"Freshman",6,1,130,41,7,42,50,4,"few",100
"female",66,160,9,35,"Freshman",0,1,75,30,8,51,53,3,"dozens",50
"male",72,135,11,5,"Freshman",1,2,100,54,8,51,53,7,"dozens",75
"female",64,150,8,10,"Sophomore",3,1,48,20,7.5,53,49,4,"few",12
"female",63,118,8.5,10,"Freshman",0,1,60,12,7.5,50,49,9,"few",75
"female",62,100,6,100,"Freshman",0,1,94,40,5.5,55,59,7,"one",90
"male",70,180,10,7,"Senior",1,2,90,10,7,49,50,8,"hundreds",100
"female",62,115,6,15,"Freshman",10,2,120,90,7,49,46,5,"few",60
"female",67,148,9,10,"Sophomore",8,2,105,0,7,54,56,7,"hundreds",40
"female",64,200,10,15,"Freshman",0,1,90,150,8,52,51,7,"few",90
"male",69,165,11,4,"Sophomore",5,1,110,38,8.5,46,46,4,"hundreds",25
"female",62,105,7,40,"Junior",4,2,80,100,5.5,46,51,8,"one",60
"female",65,120,8.5,50,"Sophomore",10,1,95,26,7.5,49,50,5,"few",50
"female",63,124,6.5,30,"Junior",1,1,110,22,7,55,58,3,"dozens",60
"female",69,150,9,4,"Freshman",2,2,100,5,7,46,47,6,"few",100
"female",63,122,7,20,"Freshman",1,1,100,30,7,47,56,3,"one",75
"male",69,193,11,4,"Sophomore",4,3,91,300,7,54,56,7,"hundreds",0
"female",61,120,7,12,"Sophomore",0,2,80,200,7.5,46,54,2,"one",60
"male",77,154,10.5,12,"Senior",9,3,95,5,7,59,62,7,"hundreds",20
"female",59,108,6.5,15,"Sophomore",3,1,90,75,6,55,54,6,"hundreds",50
"female",65,139,8,10,"Sophomore",10,4,80,0,6,57,58,6,"few",50
"female",63,100,6.5,12,"Sophomore",1,1,75,1000,7,46,50,7,"few",20
"female",66,140,8.5,24,"Sophomore",0,1,87,1,6.5,43,43,3,"few",40
"male",72,130,9.5,3,"Freshman",0,2,20,200,5.5,50,50,1,"few",50
"female",62,200,8,50,"Sophomore",2,5,70,10,7,55,56,6,"one",50
"female",64,150,8,20,"Freshman",1,2,75,70,6.5,40,42,5,"few",30
"male",71,125,10,6,"Sophomore",2,1,90,23,9,48,47,5,"few",100
"female",65,128,8.5,15,"Freshman",1,2,80,80,8,49,54,6,"few",75
"female",61,110,7,21,"Junior",4,1,80,200,9,39,39,7,"few",90
"female",68,170,10,20,"Freshman",0,0,65,0,7,49,56,7,"few",5
"male",73,180,13,5,"Senior",4,2,95,4,7.5,45,46,3,"hundreds",50
"female",67,150,9,8,"Freshman",4,2,85,27,5,50,53,6,"one",60
"male",72,160,11.5,5,"Freshman",0,2,80,90,7,45,50,7,"few",0
"female",66,135,9,35,"Freshman",2,1,112,30,5,46,48,7,"few",78
"female",64,118,7.5,24,"Freshman",0,2,66,1000,7,43,45,5,"few",90
"female",59,110,4,6,"Senior",2,1,65,70,8,50,50,1,"millions",100
"female",66,180,10.5,22,"Junior",0,1,60,2,4.5,50,60,4,"one",20
"male",72,180,12.5,6,"Junior",8,2,110,0,6.5,52,56,2,"few",100
"female",63,105,7,10,"Freshman",2,1,90,60,8,54,51,4,"few",100
"female",73,156,12,21,"Freshman",2,2,87,300,8,52,55,4,"few",35
"male",70,160,10,7,"Freshman",3,1,80,22,8.5,45,46,7,"few",25
"male",69,153,9.5,8,"Sophomore",5,1,118,25,6.5,47,46,4,"thousands",100
"female",63,120,7,15,"Freshman",1,0,75,10,6,56,54,4,"few",80
"male",72,162,11,4,"Freshman",0,2,102,40,6.5,46,46,10,"few",2
"male",72,175,10.5,12,"Senior",3,5,110,15,6.5,61,63,7,"thousands",5
"male",67,137,9,2,"Sophomore",4,2,100,8,7,55,64,5,"few",100
"female",66,175,9,10,"Sophomore",1,1,70,6,7,45,40,7,"dozens",25
"male",66,151,10,6,"Senior",1,1,200,16,7,46,51,1,"few",30
"male",68,150,9.5,10,"Sophomore",3,2,105,1,7,61,59,9,"few",50
"male",69,127,8.5,7,"Freshman",0,3,37,0,8,62,63,9,"hundreds",15
"female",65,130,7,20,"Freshman",8,3,90,13,9.5,57,58,2,"millions",100
"female",67,180,10,29,"Sophomore",1,1,107,0,7,60,65,7,"few",96
"male",69,150,10.5,4,"Freshman",0,1,80,50,8,52,53,9,"dozens",50
"female",63,142,7.5,25,"Freshman",3,2,95,8,9,48,52,5,"none",50
"male",68,150,9.5,6,"Junior",0,0,100,1000,7,45,51,3,"thousands",0
"female",66,150,8,10,"Junior",3,1,110,15,5.5,47,47,3,"few",100
"male",66,127,9.5,5,"Freshman",0,2,90,53,7,50,50,7,"few",75
"male",71,172,10.5,3,"Freshman",0,1,20,24,4,42,48,4,"one",50
"female",62,111,6,20,"Sophomore",4,1,90,10,7,48,49,8,"dozens",75
"female",60,110,5.5,15,"Sophomore",0,1,30,0,8,49,49,2,"one",100
"female",66,144,9,15,"Sophomore",10,1,80,5,8,39,47,4,"few",40
"female",68,115,8.5,13,"Sophomore",8,4,102,3,7,54,56,8,"few",5
"female",68,165,8.5,16,"Sophomore",4,1,100,5,8,50,53,8,"few",15
"female",62,124,6,9,"Freshman",0,2,70,47,6.5,54,57,6,"one",90
"female",64,127,8,15,"Sophomore",5,1,80,17,7,41,42,9,"few",30
"female",63,118,5.5,10,"Freshman",0,1,80,20,6,50,52,6,"few",50
"female",65,140,9,20,"Freshman",1,2,95,40,7,49,50,6,"few",100
"female",66,116,9,20,"Freshman",1,1,55,100,8,41,43,3,"millions",100
"female",70,180,10,50,"Junior",2,10,100,100,6,35,40,7,"few",30
"female",64,120,8,15,"Sophomore",1,3,85,40,7.5,50,52,7,"few",75
"female",65,130,7.5,20,"Freshman",4,1,70,11,9,57,59,7,"one",80
"female",67,160,9.5,25,"Freshman",1,1,85,4,7,45,51,5,"one",100
"female",65,160,8.5,15,"Sophomore",15,0,105,35,8.5,56,42,9,"few",75
"male",72,190,13,7,"Sophomore",1,1,135,0,8,55,63,7,"few",50
"female",62,105,7,10,"Freshman",0,1,80,100,6,45,47,10,"few",50
"female",62,125,7,18,"Sophomore",1,1,80,27,7.5,49,49,8,"one",70
"female",75,160,11,34,"Freshman",1,3,75,60,8,48,51,7,"one",95
"female",63,132,6,15,"Sophomore",14,5,101,10,6.5,52,60,6,"one",30
"male",67,170,10,3,"Junior",2,2,55,2,7,55,63,9,"thousands",100
"female",65,135,6.5,20,"Freshman",3,2,84,60,8.5,51,50,7,"one",100
"male",73,167,12,2,"Junior",2,1,103,34,8,59,61,3,"dozens",60
"female",61,135,7,25,"Sophomore",10,3,95,45,7.5,42,45,4,"one",95
"female",65,155,9.5,20,"Freshman",1,3,89,60,6,55,48,7,"one",85
"female",65,117,7.5,12,"Sophomore",1,0,100,13,5,58,64,3,"few",100
"female",65,168,9,20,"Sophomore",2,1,60,30,5,45,45,7,"one",60
"male",74,170,12,15,"Freshman",0,1,100,80,9,45,49,7,"one",50
"male",76,280,13,2,"Sophomore",7,2,110,0,6.5,46,50,6,"hundreds",0
"female",50,96,6,10,"Junior",1,1,80,10,7,56,59,3,"one",20
"male",69,165,9.5,6,"Sophomore",0,1,140,400,7,43,47,8,"one",20
"male",76,193,12,11,"Senior",1,3,90,5,7,51,45,7,"one",31
"female",62,120,7,15,"Sophomore",1,2,80,10,8.5,52,51,9,"few",80
"female",69,144,9,16,"Sophomore",3,1,95,10,6.5,49,49,3,"few",1
"female",65,140,8,30,"Freshman",3,2,85,64,7,59,57,6,"few",90
"female",61,130,6,8,"Sophomore",4,0,92,53,6.5,50,52,7,"few",98
"female",66,177,9,10,"Sophomore",3,0,110,15,7,48,52,7,"few",10
"female",58,110,6.5,15,"Junior",0,3,76,100,8.5,42,40,4,"few",20
"female",64,180,8,60,"Sophomore",3,1,85,32,6,48,50,6,"few",80
"male",67,196,10,6,"Sophomore",10,2,100,40,6.5,39,43,5,"one",60
"female",59,93,6.5,17,"Junior",0,3,55,50,7,51,58,5,"millions",99
"female",67,160,8.5,17,"Freshman",3,4,85,56,8,52,52,9,"few",65
"male",71,205,10,12,"Junior",2,2,150,2,7.5,54,55,10,"few",35
"male",74,210,12,2,"Sophomore",1,3,21,5,6.5,37,42,4,"few",11
"male",73,160,11,4,"Sophomore",1,2,100,100,8,40,45,7,"one",25
"female",64,148,8,47,"Junior",3,1,76,50,7,55,57,9,"none",10
"female",66,147,9,13,"Senior",3,2,100,23,8,54,59,10,"dozens",98
"female",63,140,8,10,"Sophomore",7,2,100,11,7,47,50,2,"few",20
"male",68,140,9,4,"Senior",3,2,104,1,5,55,54,5,"dozens",20
"male",75,220,14,6,"Freshman",1,2,128,54,8,53,51,6,"few",50
"female",62,105,7.5,15,"Sophomore",1,3,95,42,5.5,51,56,6,"few",100
"female",64,104,5.5,12,"Sophomore",3,1,70,25,7,50,51,2,"few",50
"female",70,180,11,6,"Sophomore",5,1,65,15,6,41,40,5,"few",50
"female",65,115,10,10,"Freshman",2,1,80,60,6.5,47,49,8,"few",85
"female",61,128,5.5,18,"Sophomore",0,1,80,0,7,56,56,8,"few",20
"male",70,165,9.5,5,"Sophomore",2,1,93,120,6,46,49,2,"few",20
"male",70,180,11,14,"Freshman",0,1,100,21,8,40,44,6,"one",90
"female",61,130,7,12,"Junior",1,1,90,7,7.5,52,57,10,"few",60
"female",65,125,7.5,22,"Freshman",1,1,80,40,8,56,56,2,"thousands",20
"female",64,115,7.5,25,"Senior",2,3,100,50,9,53,59,7,"dozens",20
"male",71,173,9.5,13,"Sophomore",0,0,140,0,7.5,47,48,6,"one",2
"female",62,108,7,25,"Freshman",0,1,80,45,9,52,58,7,"one",50
"female",64,128,6.5,22,"Sophomore",4,2,65,46,8,49,50,1,"hundreds",50
"female",66,160,9.5,24,"Sophomore",6,1,100,22,6,53,54,10,"few",10
"female",63,116,6.5,15,"Freshman",3,2,80,10,7,45,47,7,"few",23
"male",70,238,12,5,"Sophomore",1,1,30,20,7,39,50,8,"few",50
"female",70,170,10,10,"Freshman",3,2,93,10,6,56,65,7,"dozens",40
"female",64,135,7.5,15,"Sophomore",3,2,90,108,6.5,47,48,7,"one",75
"female",62,126,6.5,20,"Freshman",3,1,100,100,6,46,50,1,"few",100
"female",68,168,10.5,12,"Freshman",0,2,65,300,7.5,55,57,3,"few",95
"female",67,120,7,15,"Freshman",1,2,90,60,8,47,51,9,"few",100
"male",67,145,8,10,"Freshman",2,3,90,50,7.5,54,53,1,"few",75
"female",63,105,6.5,9,"Freshman",2,1,75,18,8.5,52,52,9,"few",80
"female",60,105,5.5,15,"Freshman",0,1,85,130,6.5,42,44,5,"few",75
"female",69,180,10,50,"Freshman",0,4,100,68,8.5,49,53,3,"few",100
"female",64,125,7.5,18,"Freshman",1,3,90,25,8,52,52,5,"dozens",70
"male",69,143,9,3,"Sophomore",1,1,84,15,6,48,53,7,"few",10
"female",62,118,7.5,35,"Freshman",1,2,60,25,8,46,51,3,"few",75
"female",65,140,7.5,15,"Freshman",5,3,80,20,7,48,51,2,"few",100
"female",64,130,7,15,"Freshman",1,1,85,10,6.5,54,52,6,"dozens",25
"male",74,165,10.5,7,"Freshman",0,2,140,26,7,57,55,7,"few",90
"female",61,108,6,15,"Freshman",1,0,80,70,6.5,61,62,4,"one",100
"male",66,160,8.5,12,"Sophomore",2,1,100,70,8,54,53,3,"thousands",50
"female",67,120,8,15,"Freshman",1,1,80,43,8,51,51,3,"one",30
"male",70,230,12.5,3,"Sophomore",2,1,95,200,8,43,47,6,"hundreds",10
"male",72,185,11,8,"Sophomore",0,0,95,14,7,51,63,7,"few",90
"female",58,145,6.5,12,"Freshman",6,4,40,15,5,41,41,1,"millions",90
"female",65,140,9,18,"Freshman",1,1,80,35,8,52,51,2,"few",50
"male",71,115,10,3,"Freshman",0,3,80,56,8,44,52,9,"dozens",25
"female",65,132,7.5,15,"Freshman",1,1,90,100,5,47,51,5,"few",50
"female",62,180,8.5,6,"Freshman",0,0,75,40,8,47,47,5,"few",10
"male",67,135,8.5,7,"Freshman",6,2,97,10,6,53,62,2,"few",50
"female",63,93,5.5,30,"Freshman",5,2,65,120,7,45,45,9,"one",70
"male",74,165,12,3,"Freshman",0,1,50,50,8,55,56,3,"hundreds",50
"male",76,250,14,6,"Freshman",0,1,120,0,7,53,55,5,"few",50
"female",66,150,7,20,"Freshman",1,1,90,50,7,56,65,9,"one",20
"female",66,121,8.5,15,"Sophomore",11,2,90,0,7,59,60,10,"one",100
"female",69,145,9,25,"Sophomore",0,2,110,400,7,48,49,9,"none",100
"male",68,120,9,4,"Sophomore",0,2,95,37,5.5,37,50,7,"few",100
"female",64,150,7.5,11,"Freshman",0,2,80,150,8.5,43,43,3,"one",100
"female",65,132,7.5,10,"Freshman",1,2,85,5,7,44,45,2,"one",10
"female",62,138,8.5,35,"Freshman",3,5,75,65,7.5,42,43,4,"one",87
"female",68,137,9.5,18,"Freshman",2,1,67,70,6,51,53,9,"hundreds",90
"male",72,165,12,7,"Freshman",2,2,110,150,7,50,54,7,"one",25
"female",63,135,7,15,"Junior",2,1,75,40,8,50,50,9,"dozens",100
"female",70,135,9.5,15,"Freshman",1,1,90,20,8.5,46,46,4,"few",75
"female",60,96,5,12,"Freshman",0,2,95,7,7,49,51,7,"one",70
"male",75,290,12,7,"Sophomore",4,7,120,900,7.5,39,47,5,"few",100
"female",69,142,9,4,"Freshman",0,1,65,104,8,53,51,7,"none",60
"male",69,160,11,3,"Sophomore",5,2,70,5,9,41,40,7,"few",50
"female",61,130,7,11,"Freshman",1,1,99,75,7,48,48,6,"dozens",90
"male",70,170,10.5,2,"Junior",3,2,80,4,9,50,49,7,"few",15
"male",68,115,8,6,"Sophomore",0,1,100,10,9,47,51,8,"few",30
"male",66,125,9,5,"Freshman",0,1,70,11,7.5,45,42,10,"few",75
"female",67,121,7,7,"Freshman",0,0,92,1000,5,47,50,7,"few",60
"male",69,175,11,4,"Freshman",0,2,90,18,8,44,43,8,"one",10
"female",65,140,8,10,"Freshman",1,0,50,0,7,46,51,8,"few",31
"male",71,170,12,4,"Freshman",0,2,75,1000,5.5,43,53,4,"few",10
"male",68,150,10.5,3,"Freshman",5,2,85,30,6.5,50,51,1,"hundreds",100
"female",63,145,8,11,"Freshman",1,2,70,9,6.5,48,48,7,"dozens",100
"male",70,145,12,5,"Freshman",2,1,78,70,7,43,47,6,"dozens",50
"male",69,212,10,4,"Sophomore",2,2,104,0,6.5,60,61,8,"few",100
"female",66,140,10,23,"Sophomore",9,3,80,15,6.5,52,52,1,"few",80
"male",70,83,12,4,"Junior",0,0,20,2,9,46,46,4,"few",17
"female",62,111,5,5,"Freshman",4,0,80,40,8,45,45,7,"few",50
"female",62,171,8.5,36,"Freshman",0,1,91,77,5.5,46,46,5,"few",30
"female",67,185,10,20,"Freshman",0,2,95,55,7,39,40,7,"few",95
"male",68,146,9,15,"Freshman",5,2,100,200,8.5,48,49,1,"one",100
"female",61,109,7,22,"Freshman",10,2,80,20,7,52,51,7,"few",50
"female",62,125,8,18,"Freshman",1,1,80,400,8,52,49,4,"millions",95
"male",69,120,10,5,"Sophomore",1,1,70,12,8,53,51,3,"one",25
"female",72,160,11,10,"Freshman",2,1,90,20,6,53,49,4,"few",70
"male",66,193,11,5,"Sophomore",0,3,107,8,7.5,41,51,3,"hundreds",30
"female",64,105,7.5,5,"Freshman",0,1,75,50,6.5,45,46,4,"thousands",100
"male",64,180,11,3,"Sophomore",1,2,80,40,7,40,43,7,"few",75
"male",75,195,13,9,"Freshman",6,0,115,45,7.5,54,51,7,"few",50
"female",61,130,8,15,"Freshman",3,2,90,40,7.5,42,42,10,"millions",30
"male",73,191,11,5,"Senior",0,0,67,3,8,51,51,9,"few",5
"female",65,170,9.5,12,"Freshman",0,2,75,50,8,55,60,4,"one",100
"male",70,153,9.5,5,"Junior",1,3,99,58,6,49,49,9,"dozens",99
"female",68,158,7.5,20,"Freshman",3,1,93,28,6.5,50,50,8,"one",100
"male",65,141,12,3,"Freshman",2,1,90,1000,8,50,55,1,"one",10
"male",72,135,12,7,"Sophomore",0,2,97,0,7,57,56,7,"thousands",90
"female",64,125,7.5,10,"Freshman",4,2,100,35,7,59,54,5,"few",10
"female",70,180,10,30,"Freshman",1,1,65,80,7,50,53,7,"few",40
"male",71,140,10.5,2,"Freshman",4,2,100,60,9,40,46,1,"one",100
"female",64,138,6.5,10,"Freshman",0,1,80,50,6.5,50,49,5,"hundreds",80
"female",69,135,9,10,"Freshman",1,1,85,65,6,47,50,2,"one",100
"male",75,190,12.5,6,"Senior",3,1,105,8,8.5,56,61,6,"thousands",100
"male",69,155,10,16,"Freshman",3,1,115,300,8,48,48,8,"few",90
"female",65,122,7,13,"Freshman",5,0,85,0,5,49,50,7,"few",25
"female",65,112,7,6,"Freshman",1,0,20,53,8,46,58,9,"dozens",50
"female",66,104,8,16,"Freshman",0,1,87,60,7.5,50,50,4,"few",50
"female",63,140,8.5,13,"Sophomore",0,1,70,25,7.5,48,54,5,"one",60
"male",73,160,11.5,4,"Senior",0,0,106,50,7,64,65,4,"hundreds",100
"male",69,161,10,4,"Freshman",3,2,120,21,7.5,50,50,5,"one",50
"female",64,123,6.5,32,"Freshman",1,2,65,57,8.5,45,45,4,"few",75
"male",67,159,11,4,"Freshman",3,2,40,5,6.5,59,58,5,"few",80
"female",68,195,10,25,"Freshman",0,1,90,0,7,53,53,4,"thousands",25
"female",67,133,8.5,25,"Freshman",1,1,100,9,9,47,52,5,"few",30
"male",72,125,10.5,5,"Sophomore",5,1,81,130,6.5,47,51,9,"few",99
"female",67,130,10,7,"Freshman",2,0,85,50,6,42,45,3,"one",20
"male",73,152,11,5,"Freshman",3,10,100,77,8,57,57,3,"few",3
"male",68,180,12,10,"Senior",0,3,90,0,7,48,56,7,"one",75
"male",72,185,12,4,"Freshman",3,2,75,20,9,50,50,2,"few",15
"male",75,185,12,6,"Junior",5,1,102,75,8.5,55,53,10,"few",75
"male",73,174,11,4,"Freshman",4,1,77,49,7.5,55,55,2,"thousands",100
"female",62,115,7,30,"Freshman",0,3,86,200,6.5,44,42,8,"few",100
"female",66,161,8.5,15,"Freshman",4,4,55,0,9,45,39,9,"few",40
"male",69,200,10.5,12,"Junior",6,2,140,0,6.5,50,52,6,"few",10
"female",63,113,8,9,"Freshman",2,3,110,32,7,49,49,3,"few",98
"male",68,143,9.5,5,"Sophomore",1,1,100,200,8,46,50,8,"dozens",25
"female",66,135,8.5,10,"Freshman",1,2,90,35,7,52,53,2,"few",50
"male",74,160,11,5,"Freshman",1,2,100,45,8,47,49,10,"dozens",10
"male",71,120,9,5,"Freshman",0,0,173,40,7,47,48,7,"few",30
"male",71,150,10.5,3,"Freshman",2,2,90,50,6,50,50,6,"few",40
"female",67,170,8.5,10,"Freshman",0,3,40,10,6,47,45,3,"one",90
"male",71,170,12,8,"Sophomore",2,2,115,27,6.5,56,57,7,"hundreds",10
"female",64,130,6.5,20,"Freshman",10,2,100,0,7.5,57,59,9,"millions",50
"female",65,115,7,20,"Freshman",2,3,60,500,7,43,50,7,"few",30
"female",64,135,7.5,10,"Freshman",1,1,100,18,7.5,44,44,2,"one",75
"female",69,130,10.5,30,"Freshman",1,2,100,16,8.5,48,53,7,"dozens",50
"male",72,170,11,2,"Freshman",2,2,88,0,7,52,49,9,"dozens",50
"female",63,135,8.5,11,"Freshman",0,3,110,110,8,60,63,8,"few",95
"male",71,230,12,15,"Freshman",1,1,103,55,9,57,53,10,"few",70
"female",63,155,8,17,"Freshman",2,1,85,3,7,55,61,7,"few",90
"male",71,135,11.5,4,"Sophomore",1,1,80,0,6.5,53,59,5,"thousands",90
"female",68,158,9,18,"Sophomore",1,2,104,140,6,49,51,9,"dozens",75
"male",71,152,9.5,10,"Freshman",3,1,89,25,7,46,45,7,"few",17
"male",74,180,12,4,"Freshman",1,2,110,50,5.5,50,48,9,"few",55
"male",70,210,11.5,5,"Freshman",4,1,92,5,9,54,53,6,"dozens",20
"female",65,200,10,10,"Freshman",0,1,80,40,6,53,49,5,"dozens",60
"male",70,190,11.5,3,"Sophomore",2,2,102,25,4.5,46,46,8,"few",50
"male",73,300,14,8,"Sophomore",5,5,105,0,8,35,36,5,"one",30
"male",65,127,8.5,8,"Sophomore",1,1,110,600,7,44,44,7,"one",30
"female",64,130,7,20,"Junior",2,3,100,11,6.5,50,60,2,"few",40
"female",70,155,10.5,25,"Junior",1,1,80,15,7,48,48,7,"one",85
"female",71,165,7.5,7,"Freshman",3,1,85,25,8,50,54,7,"few",85
"male",66,135,8.5,7,"Freshman",1,1,85,1,6,49,37,7,"few",25
"female",63,119,6,10,"Freshman",0,0,20,56,7,43,45,7,"few",20
"male",75,173,13.5,6,"Freshman",4,3,85,40,8,52,45,2,"thousands",75
"male",71,179,12,5,"Freshman",5,2,85,50,8.5,55,59,7,"few",65
"male",69,152,10,13,"Freshman",8,0,105,300,7,50,50,3,"millions",90
"male",73,165,13,5,"Freshman",3,1,90,105,6,55,57,6,"few",50
"male",65,175,10.5,3,"Freshman",0,1,87,14,7,56,56,4,"few",90
"female",63,140,8.5,50,"Freshman",0,2,100,0,9.5,48,49,6,"one",25
"male",70,154,8.5,2,"Freshman",0,1,80,22,6,51,55,2,"few",20
"female",61,123,6.5,8,"Sophomore",0,0,85,20,6.5,50,50,4,"one",95
"male",71,144,10,3,"Sophomore",0,1,50,40,7.5,42,46,1,"few",50
"female",60,123,5,20,"Freshman",4,0,90,10,6.5,43,40,7,"thousands",90
"male",70,160,9.5,18,"Sophomore",1,1,106,22,7,51,55,10,"dozens",50
"female",67,155,9.5,30,"Freshman",8,2,100,1,8,49,49,9,"one",25
"female",62,118,7.5,15,"Freshman",0,1,60,2,6.5,45,49,7,"one",75
"female",68,125,8.5,12,"Freshman",1,1,120,120,8,46,49,1,"few",75
"male",70,135,10.5,7,"Freshman",0,2,115,45,8.5,49,53,7,"millions",100
"female",61,107,6.5,30,"Sophomore",1,1,105,0,6,52,63,2,"dozens",60
"female",62,148,6.5,8,"Freshman",6,3,20,5,6.5,49,54,3,"few",50
"female",70,145,10,11,"Freshman",2,1,80,65,6.5,55,51,7,"dozens",55
"female",63,112,8,15,"Freshman",7,1,70,130,9,46,45,6,"few",70
"female",66,130,7.5,30,"Freshman",2,1,75,0,5,59,55,2,"few",1
"male",71,178,13,6,"Junior",1,2,76,6,6,48,48,7,"few",25
"male",76,221,13,7,"Sophomore",0,1,110,120,7.5,52,36,3,"one",0
"male",70,166,10,4,"Freshman",0,0,105,10,7,41,57,1,"hundreds",100
"female",60,87,5.5,64,"Freshman",5,3,60,150,4.5,52,52,4,"millions",100
"female",60,118,7.5,25,"Sophomore",1,4,80,300,6.5,39,39,5,"few",75
"male",68,170,10,3,"Other",0,0,80,5,8,58,64,10,"few",100
"male",72,150,11,5,"Freshman",0,2,85,20,6,51,53,7,"few",90
"male",71,151,11.5,8,"Sophomore",0,1,20,6,8,49,56,1,"hundreds",50
"female",65,110,6.5,7,"Freshman",3,1,80,80,9,52,55,8,"dozens",100
"female",66,150,9,15,"Freshman",1,2,70,10,9,49,51,4,"few",40
"male",68,145,8,5,"Sophomore",0,0,85,58,9.5,50,50,6,"few",50
"female",62,101,6.5,40,"Freshman",0,1,105,62,6,54,56,3,"few",100
"female",67,135,9,18,"Freshman",2,4,92,140,6,44,46,8,"thousands",50
"male",75,245,13,4,"Freshman",0,1,88,150,7,45,45,7,"hundreds",20
"female",68,160,11.5,35,"Freshman",0,3,89,5,5,58,58,4,"none",50
"male",74,225,11,4,"Sophomore",0,2,100,12,7,43,63,1,"one",85
"male",69,175,10.5,5,"Freshman",6,2,120,24,7,46,45,6,"few",30
"female",62,115,7.5,12,"Freshman",1,0,98,40,6,51,46,7,"few",40
"male",76,215,12,60,"Freshman",1,5,110,7,6.5,38,39,5,"few",25
"male",67,169,9.5,5,"Freshman",0,1,55,30,7.5,40,46,1,"dozens",100
"male",72,155,10.5,15,"Freshman",3,1,135,200,7,53,53,3,"one",50
"female",62,120,5.5,10,"Sophomore",10,3,85,17,8,47,52,4,"few",50
"male",76,200,11,2,"Junior",2,1,90,18,8,53,53,10,"millions",100
"male",71,191,10.5,3,"Sophomore",5,2,120,2,6,44,51,9,"one",33
"female",64,140,8.5,15,"Freshman",2,1,90,10,10,46,49,3,"one",40
"female",60,115,6,12,"Freshman",2,2,80,21,6,48,49,2,"few",50
"female",61,110,6,10,"Freshman",0,1,80,15,8,54,54,7,"hundreds",95
"male",72,187,11.5,6,"Freshman",4,2,140,4,8,52,54,1,"dozens",10
"female",61,102,7.5,10,"Freshman",0,2,80,53,5,56,55,6,"few",90
"female",61,154,8,7,"Freshman",1,2,65,5,7,51,50,7,"one",90
"female",55,150,8.5,20,"Freshman",1,3,70,21,7,52,52,6,"few",70
"female",62,116,7,20,"Freshman",1,1,80,10,7,45,52,7,"one",35
"male",71,169,11,6,"Freshman",3,6,87,12,7,49,50,1,"one",11
"female",64,145,8,12,"Freshman",1,1,120,5,6,56,60,3,"few",20
"female",65,125,9,20,"Freshman",9,3,100,40,7,52,51,1,"few",60
"female",62,130,7,25,"Freshman",4,1,80,85,7,48,50,4,"few",100
"male",73,160,11,5,"Freshman",3,3,191,18,7,42,43,6,"one",70
"male",67,150,9.5,6,"Freshman",4,2,100,150,7,49,55,3,"few",100
"male",76,180,13,4,"Freshman",2,1,90,60,8,55,53,5,"millions",100
"male",70,190,11,5,"Freshman",0,0,90,50,5.5,50,51,10,"few",100
"male",72,170,10.5,6,"Sophomore",1,2,126,10,8,50,53,4,"hundreds",100
"female",69,128,7,35,"Sophomore",1,1,70,56,7,48,45,2,"few",90
"male",70,185,11,6,"Freshman",2,1,80,33,7,49,50,7,"dozens",75
"female",63,120,8,15,"Freshman",5,1,100,0,7,50,48,1,"one",100
"female",62,245,8.5,25,"Freshman",2,3,90,30,8,42,46,6,"hundreds",25
"female",59,137,6.5,10,"Freshman",2,4,45,10,8,57,65,6,"few",5
"female",63,109,7.5,9,"Freshman",1,3,90,10,8,49,49,1,"dozens",100
"female",63,120,7,13,"Freshman",7,0,95,8,5.5,44,42,3,"one",85
"male",70,180,8,7,"Freshman",1,1,100,700,9,47,53,5,"few",10
"female",64,143,8,9,"Freshman",1,0,82,30,7,55,56,1,"few",35
"male",72,152,11.5,4,"Sophomore",7,2,110,2,7,53,57,3,"millions",50
"male",69,120,10.5,6,"Freshman",0,4,200,200,9,42,52,3,"one",23
"female",64,107,7,20,"Freshman",5,1,80,800,7,45,50,6,"one",100
"female",60,100,7.5,8,"Freshman",5,1,65,8,8,36,39,7,"few",65
"male",75,164,11.5,8,"Freshman",0,0,40,200,8,41,51,3,"one",90
"female",62,98,6,13,"Freshman",3,1,100,60,5,51,53,4,"few",40
"male",72,135,11,3,"Senior",1,2,100,10,7,50,46,7,"few",25
"female",67,152,10,16,"Freshman",2,5,80,10,6.5,46,64,1,"thousands",10
"female",68,155,10,30,"Freshman",1,1,90,150,6.5,58,49,3,"millions",100
"female",67,235,9.5,10,"Freshman",4,1,105,110,7,55,62,4,"few",40
"male",72,166,12.5,5,"Freshman",1,2,85,40,6,54,53,4,"few",40
"male",69,150,10.5,10,"Junior",1,4,108,120,7.5,52,51,5,"few",50
"male",71,150,13,6,"Freshman",4,3,115,0,7,52,53,3,"one",60
